순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
"1,013",스트리트 킹,데이비드 에이어,이십세기폭스코리아(주),2008-04-17,미국,242,1781772500,"274,628",684467000,"100,235",범죄,청소년관람불가,2,7500
"1,014",눈의 여왕,"블라드 바르베,막심 스베쉬니코브",(주)넥스트엔터테인먼트월드(NEW),2013-02-07,러시아,316,1823299000,"274,229",387655500,"54,916",애니메이션,전체관람가,1,9500
"1,016",마지막 선물,김영준,(주)쇼박스,2008-02-05,한국,263,1748517833,"272,890",446771333,"69,286",드라마,15세이상관람가,1,7500
"1,017",목소리의 형태,야마다 나오코,(주)디스테이션,2017-05-09,일본,466,2141765014,"272,877",567291114,"69,527",애니메이션,전체관람가,2,9500
"1,018",가루지기,신한솔,(주)쇼박스,2008-04-30,한국,311,1777787000,"272,648",518553500,"76,430",드라마,청소년관람불가,2,7500
"1,019",짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,마스이 소이치,롯데쇼핑㈜롯데엔터테인먼트,2012-04-26,일본,277,1804032000,"272,062",290029000,"41,908",애니메이션,전체관람가,2,8500
"1,020",요가학원,윤재연,(주)싸이더스,2009-08-20,한국,251,1947834107,"271,514",513226500,"67,792",공포(호러),15세이상관람가,3,8500
"1,021",울프맨,조 존스톤,유니버설픽쳐스인터내셔널 코리아(유),2010-02-11,미국,266,2099396881,"270,683",664052500,"81,066",공포(호러),청소년관람불가,1,8500
"1,022",가비,장윤현,(주)시네마서비스,2012-03-15,한국,339,1969360500,"270,602",632097000,"82,433",드라마,15세이상관람가,1,8500
"1,023",롤러코스터,하정우,씨제이이앤엠(주),2013-10-17,한국,374,1913087600,"270,148",610177000,"81,230",코미디,15세이상관람가,4,9500
"1,024",스페이스 침스:우주선을 찾아서,커크 드 미코,(주)성원아이컴,2008-07-17,미국,175,1568757000,"269,947",345234000,"55,949",애니메이션,전체관람가,3,7500
"1,025",헨젤과 그레텔: 마녀 사냥꾼 3D,토미 위르콜라,씨제이이앤엠(주),2013-02-14,미국,297,2122205602,"269,510",670928602,"80,519",액션,청소년관람불가,1,9500
"1,026",상하이,미카엘 하프스트롬,(주)넥스트엔터테인먼트월드(NEW),2011-01-27,미국,217,2039939000,"269,157",679833000,"85,280",드라마,15세이상관람가,1,8500
"1,028",친구와 연인사이,이반 라이트만,씨제이엔터테인먼트,2011-02-10,미국,183,2099697500,"267,843",1049828000,"130,927",코미디,청소년관람불가,1,8500
"1,029",파이스토리 : 악당상어 소탕작전,"마크 A.Z. 디페,박태동",(주)에스비에스콘텐츠허브,2013-01-10,미국,298,1807928000,"267,373",355218500,"50,053",애니메이션,전체관람가,1,9500
"1,030",19곰 테드,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),2012-09-27,미국,248,2034959293,"266,574",857462249,"107,453",코미디,청소년관람불가,3,8500
"1,032",백 투 더 비기닝,딘 이스라엘리트,롯데쇼핑㈜롯데엔터테인먼트,2015-02-26,미국,423,2016298400,"266,389",586021800,"74,127",SF,15세이상관람가,1,9500
"1,033",저스틴,마누엘 시실라,(주)넥스트엔터테인먼트월드(NEW),2013-12-31,스페인,332,1764086000,"266,253",392422500,"56,899",애니메이션,전체관람가,4,9500
"1,034",투모로우랜드,브래드 버드,월트디즈니컴퍼니코리아(주),2015-05-27,미국,435,2082869000,"265,744",682335600,"83,016",액션,12세이상관람가,2,9500
"1,035",마이 뉴 파트너,김종현,(주)엠플러스픽쳐스,2008-03-06,한국,220,1696902333,"265,323",426297833,"64,513",액션,15세이상관람가,1,7500
"1,037",극장판 도라에몽: 진구의 인어대해전,쿠스바 고조,씨제이엔터테인먼트,2010-07-28,일본,144,1769482593,"264,918",400018000,"57,062",애니메이션,전체관람가,3,8500
"1,039",스파이 브릿지,스티븐 스필버그,이십세기폭스코리아(주),2015-11-05,미국,425,2015360478,"260,721",722246378,"90,018",스릴러,12세이상관람가,4,9500
"1,040",장고:분노의 추적자,쿠엔틴 타란티노,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-03-21,미국,342,1883634000,"260,144",908138000,"120,823",서부극(웨스턴),청소년관람불가,1,9500
"1,042",맥스 페인,존 무어,이십세기폭스코리아(주),2008-11-20,미국,155,1629486000,"257,808",585242500,"88,871",범죄,15세이상관람가,4,7500
"1,043",함정,권형진,(주)인벤트스톤,2015-09-10,한국,445,2088685200,"257,716",411417600,"50,477",스릴러,청소년관람불가,3,9500
"1,044",명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,야마모토 야스이치로,씨제이이앤엠(주),2015-02-12,일본,187,1885543600,"257,381",356320500,"48,679",애니메이션,12세이상관람가,1,9500
"1,045",파이널 데스티네이션5,스티븐 쿼일,워너브러더스 코리아(주),2011-09-08,미국,168,2370348500,"257,193",880006000,"87,499",공포(호러),청소년관람불가,3,8500
"1,046",언브로큰,안젤리나 졸리,유니버설픽쳐스인터내셔널 코리아(유),2015-01-07,미국,401,1997947292,"256,475",605776392,"75,489",액션,15세이상관람가,1,9500
"1,047",카우보이 & 에이리언,존 파브로,씨제이이앤엠(주),2011-08-11,미국,269,1930249000,"256,346",637026000,"80,926",액션,15세이상관람가,3,8500
"1,049",밤의 여왕,김제영,(주)인벤트스톤,2013-10-17,한국,333,1762892500,"252,475",513568000,"69,050",멜로/로맨스,15세이상관람가,4,9500
"1,050",노벰버 맨,로저 도널드슨,롯데쇼핑㈜롯데엔터테인먼트,2014-10-16,미국,395,1891131320,"252,444",526222320,"67,486",액션,15세이상관람가,4,9500
"1,051",불신지옥,이용주,(주)쇼박스,2009-08-12,한국,237,1818156353,"251,314",551869000,"72,073",미스터리,15세이상관람가,3,8500
"1,052",비밀은 없다,이경미,씨제이이앤엠(주),2016-06-23,한국,502,2027801239,"250,650",576619139,"68,878",스릴러,청소년관람불가,2,9500
"1,054",걸스카우트,김상만,롯데쇼핑㈜롯데엔터테인먼트,2008-06-05,한국,257,1534585000,"249,114",400738500,"61,954",드라마,15세이상관람가,2,7500
"1,055",노크:낯선 자들의 방문,브라이언 버티노,영화사청어람(주),2008-07-02,미국,180,1571432000,"248,943",502720000,"75,615",공포(호러),15세이상관람가,3,7500
"1,056",공작부인:세기의 스캔들,사울 딥,(주)넥스트엔터테인먼트월드(NEW),2008-10-16,미국,195,1576695833,"247,373",705223333,"105,464",사극,15세이상관람가,4,7500
"1,057",뉴욕은 언제나 사랑 중,그리핀 던,(주)싸이더스,2009-03-12,미국,221,1685806671,"247,138",766500500,"107,346",멜로/로맨스,15세이상관람가,1,8500
"1,058",월 스트리트: 머니 네버 슬립스,올리버 스톤,이십세기폭스코리아(주),2010-10-21,미국,286,1788986817,"245,343",783079000,"100,864",드라마,12세이상관람가,4,8500
"1,060",엑스파일:나는 믿고싶다,크리스 카터,이십세기폭스필름코퍼레이션,2008-08-13,미국,237,1614196833,"244,338",591984333,"85,190",SF,15세이상관람가,3,7500
"1,062",적과의 동침,박건용,(주)쇼박스,2011-04-27,한국,391,1740340000,"243,094",558480500,"74,511",드라마,12세이상관람가,2,8500
"1,063",툼스톤,스콧 프랭크,(주)인벤트스톤,2014-09-18,미국,378,1875449247,"242,707",599247647,"74,632",액션,청소년관람불가,3,9500
"1,065",인터내셔널,톰 티크베어,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-02-26,미국,199,1617695541,"241,669",603331000,"86,332",액션,청소년관람불가,1,8500
"1,066",캡틴 필립스,폴 그린그래스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-10-23,미국,302,1679067434,"241,514",714998434,"97,908",액션,15세이상관람가,4,9500
"1,068",27번의 결혼리허설,앤 플레쳐,이십세기폭스필름코퍼레이션,2008-03-06,미국,220,1592159556,"239,674",686825556,"98,530",멜로/로맨스,15세이상관람가,1,7500
"1,069",서약,마이클 수치,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-03-14,미국,314,1810275500,"239,483",797303000,"101,134",드라마,15세이상관람가,1,8500
"1,070",미옥,이안규,씨네그루(주)키다리이엔티,2017-11-09,한국,635,1897705564,"238,587",520190864,"63,596",범죄,청소년관람불가,4,9500
"1,071",하늘을 걷는 남자,로버트 저메키스,유니버설픽쳐스인터내셔널 코리아(유),2015-10-28,미국,415,2267273653,"238,257",910722153,"92,402",드라마,12세이상관람가,4,9500
"1,073",줄리아의 눈,기옘 모랄레스,씨너스엔터테인먼트(주),2011-03-31,스페인,232,1827211000,"236,359",676354500,"83,077",미스터리,청소년관람불가,1,8500
"1,074",레고 무비,"필 로드,크리스 밀러",워너브러더스 코리아(주),2014-02-06,미국,317,1601300200,"236,129",363232000,"51,304",애니메이션,전체관람가,1,9500
"1,075",세이빙 산타,"레온 주센,아론 실먼",(주)영화사 빅,2013-12-19,영국,297,1520048000,"235,688",323811500,"47,288",애니메이션,전체관람가,4,9500
"1,076",닌자터틀 : 어둠의 히어로,데이브 그린,롯데쇼핑㈜롯데엔터테인먼트,2016-06-16,미국,517,1934052000,"235,207",562213400,"64,425",액션,12세이상관람가,2,9500
"1,077",비행기,클레이 홀,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-12-19,미국,408,1671046500,"233,563",444525500,"58,410",애니메이션,전체관람가,4,9500
"1,078",극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,유야마 쿠니히코,롯데쇼핑㈜롯데엔터테인먼트,2015-01-14,일본,360,1653084000,"233,347",385135900,"52,427",애니메이션,전체관람가,1,9500
"1,079",강철대오:구국의 철가방,육상효,롯데쇼핑㈜롯데엔터테인먼트,2012-10-25,한국,366,1614867156,"233,211",501037128,"71,509",코미디,15세이상관람가,4,8500
"1,080",세븐 파운즈,가브리엘 무치노,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-02-05,미국,190,1528213109,"232,972",615843500,"89,889",드라마,15세이상관람가,1,8500
"1,081",디파이언스,에드워드 즈윅,(주)엠플러스픽쳐스,2009-01-08,미국,162,1551731322,"232,532",506333000,"73,193",드라마,15세이상관람가,1,8500
"1,082",어느날,이윤기,"오퍼스픽쳐스,CGV아트하우스",2017-04-05,한국,532,1827370582,"232,016",566199082,"69,068",멜로/로맨스,15세이상관람가,2,9500
"1,085",폐가,이철하,(주)시너지하우스 (시너지),2010-08-19,한국,160,1611889133,"229,610",330786500,"43,876",공포(호러),15세이상관람가,3,8500
"1,086",순정,이은희,(주)리틀빅픽쳐스,2016-02-24,한국,467,1643792033,"229,059",507428633,"65,385",드라마,12세이상관람가,1,9500
"1,087",포스 카인드,올라턴드 오선샌미,(주)넥스트엔터테인먼트월드(NEW),2010-02-25,미국,189,1701070326,"229,014",537108500,"67,471",SF,15세이상관람가,1,8500
"1,088",컨테이젼,스티븐 소더버그,워너브러더스 코리아(주),2011-09-22,미국,226,1782554000,"228,899",791304500,"97,471",액션,12세이상관람가,3,8500
"1,089",쓰리데이즈 투 킬,맥지,롯데쇼핑㈜롯데엔터테인먼트,2014-04-03,미국,388,1741058200,"228,539",519245900,"65,105",액션,15세이상관람가,2,9500
"1,090",극장판 도라에몽: 진구의 공룡대탐험,와타나베 아유무,대원미디어(주),2009-07-15,일본,135,1481894577,"228,143",352907500,"51,838",애니메이션,전체관람가,3,8500
"1,091",캐빈 인 더 우즈,드류 고다드,롯데쇼핑㈜롯데엔터테인먼트,2012-06-28,미국,288,1710273500,"228,090",625231000,"79,749",공포(호러),청소년관람불가,2,8500
"1,092",일곱난쟁이,헤랄드 지페르만,메가박스중앙(주)플러스엠,2014-12-24,독일,263,1622195700,"227,586",336490100,"44,566",애니메이션,전체관람가,4,9500
"1,093",바빌론 A.D.,마티유 카소비츠,이십세기폭스코리아(주),2008-10-02,미국,163,1483575500,"227,354",463151000,"68,002",SF,12세이상관람가,4,7500
"1,095",극장판 루팡 3세 VS 명탐정 코난,카메가키 하지메,씨제이이앤엠(주),2014-05-29,일본,327,1585872205,"225,842",272598605,"37,324",애니메이션,12세이상관람가,2,9500
"1,096",잡스,조슈아 마이클 스턴,(주)넥스트엔터테인먼트월드(NEW),2013-08-29,미국,402,1594113136,"225,146",713943636,"96,230",드라마,12세이상관람가,3,9500
"1,097",분노의 윤리학,박명랑,롯데쇼핑㈜롯데엔터테인먼트,2013-02-21,한국,302,1654554000,"224,891",516562000,"68,651",스릴러,청소년관람불가,1,9500
"1,098",괴물의 아이,호소다 마모루,"CGV아트하우스,(주)리틀빅픽쳐스",2015-11-25,일본,363,1665251116,"224,849",545626716,"70,530",애니메이션,12세이상관람가,4,9500
"1,100",알파 앤 오메가,"안소니 벨,벤 글럭",(주)넥스트엔터테인먼트월드(NEW),2011-02-24,미국,230,1685788500,"222,953",332960000,"41,008",애니메이션,전체관람가,1,8500
"1,101",일라이,"알렌 휴즈,알버트 휴즈",(주)쇼박스,2010-04-15,미국,252,1661141088,"222,927",532299500,"67,913",액션,15세이상관람가,2,8500
"1,102",마마,최익환,롯데쇼핑㈜롯데엔터테인먼트,2011-06-01,한국,269,1533830500,"222,731",427065500,"59,189",드라마,12세이상관람가,2,8500
"1,103",코렐라인: 비밀의 문,헨리 셀릭,,2009-05-21,미국,251,1448857479,"222,594",416997000,"58,692",애니메이션,전체관람가,2,8500
"1,104",헤라클레스 : 레전드 비긴즈,레니 할린,(주)넥스트엔터테인먼트월드(NEW),2014-04-10,미국,390,1662172151,"221,327",493617151,"63,145",액션,15세이상관람가,2,9500
"1,105",노미오와 줄리엣,캘리 애스버리,(주)쇼박스,2011-04-14,영국,291,1937118000,"221,176",545159500,"56,632",애니메이션,전체관람가,2,8500
"1,106",우리 집에 왜 왔니,황수아,롯데쇼핑㈜롯데엔터테인먼트,2009-04-09,한국,211,1427488305,"219,962",490008000,"72,204",드라마,15세이상관람가,2,8500
"1,107",언프렌디드: 친구삭제,레오 가브리아제,유니버설픽쳐스인터내셔널 코리아(유),2015-05-07,미국,386,1643911941,"219,678",347479141,"45,233",공포(호러),15세이상관람가,2,9500
"1,108",노아의 방주: 남겨진 녀석들,토비 젠켈,씨네그루(주)다우기술,2015-04-30,독일,436,1586417300,"219,621",362928700,"48,437",애니메이션,전체관람가,2,9500
"1,110",언데드,데이빗 S. 고이어,유니버설픽쳐스인터내셔널 코리아(유),2009-02-26,미국,171,1449559974,"217,924",403070000,"56,935",공포(호러),15세이상관람가,1,8500
"1,111",나는 공무원이다,구자홍,(주)넥스트엔터테인먼트월드(NEW),2012-07-12,한국,278,1535913500,"217,493",429380000,"57,654",코미디,전체관람가,3,8500
"1,112",짱구는 못말려 극장판:태풍을 부르는 나와 우주의 프린세스,마스이 소이치,롯데쇼핑㈜롯데엔터테인먼트,2013-04-25,일본,290,1430168500,"217,320",254199000,"36,672",애니메이션,전체관람가,2,9500
"1,113",메카닉,사이먼 웨스트,씨너스엔터테인먼트(주),2011-02-24,미국,226,1666463000,"217,077",461222500,"56,874",드라마,청소년관람불가,1,8500
"1,114",원피스 필름 골드,미야모토 히로아키,씨제이이앤엠(주),2016-12-08,일본,445,1707251100,"216,861",392628800,"47,051",애니메이션,12세이상관람가,4,9500
"1,115",송 포 유,폴 앤드류 윌리엄스,(주)넥스트엔터테인먼트월드(NEW),2013-04-18,영국,317,1484169000,"216,852",588610500,"84,339",코미디,12세이상관람가,2,9500
"1,116",페넬로피,마크 팔란스키,씨제이엔터테인먼트,2008-05-15,미국,148,1399298333,"216,703",648849333,"96,444",코미디,12세이상관람가,2,7500
"1,117",그린랜턴: 반지의 선택,마틴 캠벨,워너브러더스 코리아(주),2011-06-16,미국,345,1651783500,"216,676",572042000,"71,758",SF,12세이상관람가,2,8500
